periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-OA01. New attendance,105-OA02. Re-attendance,108-CI02. No. of admissions,105-MA04a. Deliveries in unit - Total,105-PN01a. Post Natal Attendances - Mother,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),105-CL01. BCG,105-CL02. Protection At Birth for TT(PAB),105-CL07. IPV,105-CL11. PCV 1,105-CL12. PCV 2,105-CL13. PCV 3,105-CL14. Rotavirus 1 Vaccine,105-CL15. Rotavirus 2 Vaccine,105-CL16. Measles (MR1),105-CL17. Measles 2 (MR2),105-FP01. Oral. Lo-Femenal,105-FP02. Oral. Microgynon,105-FP03. Oral. Ovrette or another POP,105-FP04. Oral. Levonogesteral,105-FP05. Oral. Others,105-FP06. Injectable DMPA(IM)3 months,105-FP07. Injectable DMPA(SC) 3 months,105-FP08. Injection 2 months,105-FP09. Injection 1 month,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",105-FP11. 4 year implant (e.g. Sino plant),105-FP12. 5 year implant (e.g. Jadella),105-FP13. IUD-Copper-T,105-FP14. IUD-Hormonal,105-FP15. FAM-SDM method,105-FP16. FAM-LAM,105-FP17. FAM-Two Days Method,105-FP18. Emergency Contraceptive Pills users,105-FP19. Female Condoms,105-FP20. Male Condoms,105-HT06. Individuals Received HIV test results,105-MF01. Female sterilization (tubal ligation),105-MF02. Male sterilization (vasectomy),105-PN01b. Post Natal Attendances,105-CH01. Vit A supplement (1st Dose),105-CH02. Vit A supplement (2nd Dose)
202402,February 2024,202402,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Subcounty,Villa Maria (Kaihura) Health Centre II,aYcV6yUPUF5,Villa Maria (Kaihura) Health Centre II,,,138.0,,25.0,15.0,55.0,88.0,20.0,,50.0,28.0,21.0,22.0,28.0,21.0,19.0,5.0,,,,,,0.0,0.0,,,,,,,,,15.0,,,,,94.0,,,55.0,47.0,
202402,February 2024,202402,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Virika Hospital,uiLzeURGsDn,Virika Hospital,,,992.0,544.0,181.0,34.0,57.0,181.0,105.0,105.0,102.0,102.0,119.0,108.0,99.0,119.0,105.0,73.0,,,,,,,,,,,,,,,15.0,49.0,7.0,,,,518.0,,,57.0,359.0,322.0
202402,February 2024,202402,,MOH - Uganda,South Central,Wakiso District,Gombe Division,Wanda Matugga Health Centre IV,MtdbKasioFr,Wanda Matugga Health Centre IV,,,195.0,9.0,,21.0,119.0,74.0,24.0,,23.0,23.0,17.0,14.0,23.0,17.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,119.0,20.0,2.0
202402,February 2024,202402,,MOH - Uganda,Tooro,Kyegegwa District,Kabweza-Kyegegwa Subcounty,Wekomiire St. Thereza Health Centre III,Fz5Ar828O0m,Wekomiire St. Thereza Health Centre III,,,114.0,1.0,34.0,33.0,95.0,86.0,52.0,,42.0,43.0,50.0,35.0,43.0,50.0,29.0,,,,,,,,,,,,,,,,,33.0,,,,,348.0,,,95.0,28.0,24.0
202402,February 2024,202402,,MOH - Uganda,Tooro,Bunyangabu District,Kibiito Town Council,Yerya Health Centre III,z3ldDiQ4JHT,Yerya Health Centre III,,,220.0,1.0,67.0,34.0,98.0,,28.0,24.0,41.0,31.0,21.0,29.0,32.0,24.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,145.0,,,97.0,48.0,
202403,March 2024,202403,,MOH - Uganda,North Central,Nakaseke District,Nakaseke Town Council,Access Life Care Health Centre II,BQl9b7pSAhx,Access Life Care Health Centre II,,,941.0,354.0,,5.0,15.0,26.0,6.0,0.0,17.0,16.0,16.0,17.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,,43.0,56.0,,,31.0,,42.0,7.0,0.0,0.0,0.0,0.0,17.0,2.0,25.0,44.0,0.0,0.0,15.0,24.0,0.0
202403,March 2024,202403,,MOH - Uganda,Kampala,Kampala District,Central Division,Adventist Medical Centre,aWtkpwtp9JE,Adventist Medical Centre,,,174.0,14.0,10.0,,21.0,,2.0,0.0,24.0,8.0,8.0,17.0,8.0,8.0,7.0,4.0,0.0,3.0,0.0,0.0,,0.0,24.0,,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,39.0
202403,March 2024,202403,,MOH - Uganda,North Central,Mityana District,Kakindu Subcounty,Arch Bishop Kiwanuka Mayirye Health Centre III,MGoloBUb8vi,Arch Bishop Kiwanuka Mayirye Health Centre III,,,71.0,18.0,20.0,8.0,8.0,53.0,17.0,,19.0,19.0,19.0,17.0,19.0,19.0,23.0,,,,,,,,,,,,,,,,,,,,,,48.0,,,8.0,45.0,3.0
202403,March 2024,202403,,MOH - Uganda,South Central,Wakiso District,Wakiso Subcounty,Bbira Ngo Health Centre II,alzSFDpdbba,Bbira Ngo Health Centre II,,,294.0,63.0,,26.0,,381.0,,,,,,,,,,,,2.0,,,,,20.0,,,,,7.0,5.0,,,,,,,4.0,380.0,,,,,
202403,March 2024,202403,,MOH - Uganda,North Central,Luwero District,Luweero Town Council,Bishop Ascili Hospital,adofLhuj4HH,Bishop Ascili Hospital,,,1511.0,843.0,316.0,103.0,138.0,247.0,300.0,300.0,78.0,46.0,40.0,84.0,90.0,35.0,30.0,10.0,,,,,,,,,,,,,,,,,,,,,635.0,,,138.0,258.0,144.0
202403,March 2024,202403,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Budhatemwa Health Centre II,M7IdNzIwa32,Budhatemwa Health Centre II,,,565.0,60.0,,22.0,22.0,40.0,31.0,26.0,43.0,43.0,24.0,17.0,43.0,24.0,30.0,5.0,0.0,10.0,0.0,0.0,,23.0,17.0,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,42.0,42.0,28.0
202403,March 2024,202403,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,Bugema University Health Centre III,hrEjabfmkqU,Bugema University Health Centre III,,,1892.0,46.0,74.0,15.0,60.0,64.0,17.0,17.0,98.0,53.0,46.0,56.0,52.0,48.0,27.0,8.0,,,,,,18.0,19.0,,,,,9.0,1.0,,,,,1.0,,55.0,,,,60.0,97.0,371.0
202403,March 2024,202403,,MOH - Uganda,Busoga,Kamuli District,Butansi Subcounty,Bugeywa Health Centre II,b9niqLqoyqP,Bugeywa Health Centre II,,,698.0,,42.0,40.0,107.0,235.0,70.0,,58.0,72.0,78.0,58.0,72.0,78.0,72.0,,,5.0,1.0,,,,155.0,,,59.0,,54.0,,,,,,,,21.0,303.0,,,107.0,108.0,34.0
202403,March 2024,202403,,MOH - Uganda,Busoga,Kamuli District,Bugulumbya Subcounty,Bugulumbya Flep Health Centre II,ptjWwKVSEsQ,Bugulumbya Flep Health Centre II,,,494.0,13.0,,3.0,26.0,22.0,11.0,,49.0,29.0,25.0,22.0,29.0,25.0,28.0,11.0,4.0,8.0,3.0,,,,81.0,,,,,,,,,,,,,,21.0,,,27.0,36.0,40.0
202403,March 2024,202403,,MOH - Uganda,South Central,Gomba District,Kyegonza Subcounty,Bukalagi Health Centre III,tw7g2aShrXi,Bukalagi Health Centre III,,,145.0,,61.0,13.0,30.0,78.0,35.0,34.0,47.0,47.0,58.0,46.0,47.0,58.0,56.0,10.0,,,,,,,,,,,,,,,,11.0,,,,,153.0,,,30.0,239.0,
202403,March 2024,202403,,MOH - Uganda,North Central,Mityana District,Kikandwa Subcounty,Bukalamuli Health Centre III,aX6RTPDgyh1,Bukalamuli Health Centre III,,,300.0,3.0,,12.0,28.0,31.0,18.0,7.0,28.0,28.0,24.0,12.0,28.0,24.0,24.0,7.0,,,,,,,,,,,,,,,,,,,,,56.0,,,28.0,28.0,9.0
202403,March 2024,202403,,MOH - Uganda,Teso,Bukedea District,Bukedea Town Council,Bukedea Mission Health Centre II,aNchHEjSnch,Bukedea Mission Health Centre II,,,535.0,65.0,,30.0,71.0,82.0,40.0,40.0,57.0,54.0,53.0,57.0,54.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,78.0,,,89.0,52.0,
202403,March 2024,202403,,MOH - Uganda,North Central,Mukono District,Goma Division,Bukerere Health Centre II,l5HaUjsJOQX,Bukerere Health Centre II,,,674.0,326.0,40.0,6.0,119.0,43.0,32.0,290.0,64.0,64.0,64.0,81.0,64.0,63.0,69.0,17.0,,,,,,,,,,,,,,,3.0,26.0,1.0,,,,70.0,,,119.0,83.0,70.0
202403,March 2024,202403,,MOH - Uganda,North Central,Kyankwanzi District,Butemba Town Council,Bukwiri COU Health Centre II,dxqfSox63Rh,Bukwiri COU Health Centre II,,,227.0,4.0,,12.0,12.0,37.0,47.0,47.0,38.0,40.0,37.0,38.0,40.0,37.0,42.0,2.0,,1.0,,,,14.0,18.0,,,1.0,,,,,,,,,,,,,,12.0,29.0,16.0
202403,March 2024,202403,,MOH - Uganda,Busoga,Kamuli District,Nawanyago Subcounty,Bupadhengo Flep Health Centre II,Lgs45wMr4Ua,Bupadhengo Flep Health Centre II,,,206.0,37.0,,12.0,12.0,51.0,31.0,0.0,59.0,39.0,52.0,49.0,70.0,52.0,67.0,0.0,0.0,39.0,0.0,40.0,,34.0,50.0,,,8.0,,3.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,119.0,,0.0,0.0,12.0,272.0,228.0
202403,March 2024,202403,,MOH - Uganda,Busoga,Namayingo District,Banda Subcounty,Busiro Church of God Health Centre III,s3KGtzqaMyJ,Busiro Church of God Health Centre III,,,240.0,,,,96.0,107.0,34.0,,17.0,21.0,12.0,10.0,22.0,12.0,14.0,,,2.0,,2.0,,4.0,,,,15.0,,,,,,,,,,,149.0,,,96.0,,
202403,March 2024,202403,,MOH - Uganda,South Central,Masaka City,Nyendo-Mukungwe Division,Butende Health Centre III,S79Lcu8O003,Butende Health Centre III,,,300.0,9.0,78.0,11.0,46.0,54.0,,,25.0,25.0,16.0,17.0,25.0,16.0,28.0,17.0,,,,,,,,,,,,,,,,,,,,,71.0,,,46.0,36.0,18.0
202403,March 2024,202403,,MOH - Uganda,Busoga,Mayuge District,Buwaaya Subcounty,Buwaya Health Centre II,lCEffRvoU53,Buwaya Health Centre II,,,295.0,3.0,,15.0,15.0,100.0,42.0,42.0,111.0,55.0,34.0,56.0,55.0,34.0,30.0,32.0,,1.0,,5.0,,17.0,57.0,,,2.0,,2.0,,,,,,,,,,,,15.0,154.0,185.0
202403,March 2024,202403,,MOH - Uganda,South Central,Rakai District,Ddwaniro Subcounty,Buyamba Disp & Mu Health Centre III,ICMb8Mqt8ze,Buyamba Disp & Mu Health Centre III,,,582.0,2.0,,21.0,19.0,66.0,31.0,31.0,21.0,21.0,22.0,27.0,21.0,22.0,30.0,,,,,,,,,,,,,,,,,,,,,,40.0,,,19.0,45.0,29.0
202403,March 2024,202403,,MOH - Uganda,Busoga,Buyende District,Buyanja Subcounty,Buyanja SDA Health Centre II,YYtjEbgJadL,Buyanja SDA Health Centre II,,,227.0,1.0,,29.0,58.0,130.0,54.0,54.0,87.0,87.0,80.0,74.0,87.0,80.0,55.0,21.0,,4.0,,,,8.0,18.0,,,,,34.0,6.0,,,,,,,28.0,,,,58.0,39.0,75.0
202403,March 2024,202403,,MOH - Uganda,South Central,Wakiso District,Kasanje Subcounty,Buyege Health Centre III,k2a3PCnnVdI,Buyege Health Centre III,,,846.0,1.0,83.0,24.0,18.0,119.0,70.0,70.0,90.0,53.0,51.0,44.0,53.0,53.0,60.0,,,,,,,,,,,,,,,,,,,,,,602.0,,,18.0,95.0,109.0
202403,March 2024,202403,,MOH - Uganda,South Central,Bukomansimbi District,Kibinge Subcounty,Buyoga Health Centre III,RlulmyGd2XY,Buyoga Health Centre III,,,312.0,,67.0,31.0,30.0,86.0,13.0,,16.0,16.0,10.0,16.0,11.0,11.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,218.0,,,30.0,15.0,1.0
202403,March 2024,202403,,MOH - Uganda,Busoga,Jinja District,Busedde Subcounty,Bwidhabwangu Health Centre II,EUZupmOWTtg,Bwidhabwangu Health Centre II,,,314.0,56.0,,5.0,60.0,7.0,9.0,,34.0,17.0,11.0,17.0,17.0,11.0,8.0,,,,,,,8.0,18.0,,,,,,,,,,,2.0,,11.0,,,,25.0,3.0,12.0
202403,March 2024,202403,,MOH - Uganda,North Central,Mityana District,Butayunja Subcounty,Cardinal Nsubuga Memorial Health Centre III,aNwwYe1P90o,Cardinal Nsubuga Memorial Health Centre III,,,208.0,8.0,50.0,17.0,37.0,37.0,13.0,,20.0,12.0,10.0,8.0,12.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,13.0,,,54.0,33.0,15.0
202403,March 2024,202403,,MOH - Uganda,Bukedi,Busia District,Dabani Subcounty,Dabani Hospital,AhDvE2o9F3L,Dabani Hospital,,,855.0,33.0,367.0,66.0,21.0,441.0,56.0,29.0,182.0,80.0,82.0,102.0,80.0,82.0,71.0,34.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,20.0,158.0,91.0
202403,March 2024,202403,,MOH - Uganda,South Central,Mpigi District,Kammengo Subcounty,Ggoli - St Yakobo Health Centre III,SzVYBCcGiM7,Ggoli - St Yakobo Health Centre III,,,2751.0,10.0,59.0,16.0,71.0,72.0,16.0,37.0,42.0,21.0,21.0,26.0,21.0,21.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,71.0,7.0,
202403,March 2024,202403,,MOH - Uganda,North Central,Luwero District,Kikyusa Town Council,Holy Cross - Kikyusa Health Centre IV,fzBgyH6ixVC,Holy Cross - Kikyusa Health Centre IV,,,480.0,17.0,72.0,26.0,72.0,87.0,42.0,42.0,39.0,39.0,40.0,37.0,39.0,40.0,42.0,24.0,,,,,,,,,,,,,,,,,,,,,227.0,,,72.0,94.0,50.0
202403,March 2024,202403,,MOH - Uganda,North Central,Mityana District,Kalangaalo Subcounty,Holy Family Naluggi Health Centre II,HNMrtobhini,Holy Family Naluggi Health Centre II,,,53.0,6.0,14.0,2.0,8.0,10.0,23.0,23.0,21.0,21.0,20.0,27.0,21.0,20.0,63.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,30.0,
202403,March 2024,202403,,MOH - Uganda,Teso,Bukedea District,Kamutur Subcounty,Holy Innocent Health Centre III,TnIUAczx1Hq,Holy Innocent Health Centre III,,,798.0,13.0,104.0,4.0,47.0,43.0,20.0,20.0,11.0,11.0,4.0,11.0,11.0,4.0,13.0,,,,,5.0,,12.0,23.0,,,6.0,,2.0,1.0,,,,,2.0,,2.0,101.0,,,46.0,49.0,6.0
202403,March 2024,202403,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Kabarole COU Hospital,gLhqifDs7hU,Kabarole COU Hospital,,,1140.0,180.0,143.0,,9.0,152.0,57.0,,30.0,24.0,32.0,30.0,24.0,32.0,45.0,,,,,,,1.0,13.0,,,4.0,,,,,1.0,,,1.0,,,342.0,,,25.0,363.0,525.0
202403,March 2024,202403,,MOH - Uganda,Bukedi,Butaleja District,Mazimasa Subcounty,Kabasa Memorial Hospital,Xm71SWWTqfb,Kabasa Memorial Hospital,,,47.0,0.0,46.0,1.0,13.0,31.0,21.0,21.0,12.0,18.0,9.0,12.0,18.0,9.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,27.0,,,13.0,10.0,1.0
202403,March 2024,202403,,MOH - Uganda,Tooro,Kamwenge District,Kabuga Town Council,Kabuga Health Centre III,JiXMZzyWhUb,Kabuga Health Centre III,,,106.0,4.0,81.0,32.0,54.0,180.0,32.0,,29.0,29.0,23.0,28.0,29.0,23.0,28.0,2.0,,,,,,12.0,7.0,,,,,2.0,,,,,,,1.0,1.0,188.0,,,54.0,35.0,8.0
202403,March 2024,202403,,MOH - Uganda,Tooro,Kyenjojo District,Bugaaki Subcounty,Kagorogoro Dispensary Health Centre II,yWHTUO9adBP,Kagorogoro Dispensary Health Centre II,,,542.0,165.0,17.0,3.0,,,10.0,2.0,25.0,25.0,13.0,31.0,25.0,18.0,24.0,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,1.0,13.0,23.0
202403,March 2024,202403,,MOH - Uganda,North Central,Mityana District,Maanyi Subcounty,Kambaala Health Centre III,a3KGKqpABTy,Kambaala Health Centre III,,,162.0,6.0,10.0,,17.0,44.0,7.0,,16.0,9.0,4.0,8.0,9.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,106.0,,,17.0,13.0,16.0
202403,March 2024,202403,,MOH - Uganda,North Central,Kayunga District,Kangulumira Town Council,Kangulumira Mission Health Centre II,VOCTQo2VfWF,Kangulumira Mission Health Centre II,,,328.0,7.0,,6.0,25.0,32.0,38.0,28.0,94.0,46.0,42.0,48.0,46.0,42.0,45.0,,,,,,,,,,,,,,,,,,,,,,26.0,,,25.0,191.0,485.0
202403,March 2024,202403,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,Kapeeka Health Centre III,jloriHnudvr,Kapeeka Health Centre III,,,514.0,,89.0,71.0,5.0,366.0,90.0,,86.0,70.0,46.0,38.0,78.0,60.0,70.0,,,,,,,7.0,,,,,,,,,,,,,,,536.0,,,30.0,70.0,
202403,March 2024,202403,,MOH - Uganda,North Central,Mukono District,Kasawo Subcounty,Kasawo Mission Health Centre III,lVDEXK2iWmp,Kasawo Mission Health Centre III,,,411.0,397.0,64.0,15.0,63.0,59.0,6.0,3.0,3.0,9.0,9.0,23.0,9.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,79.0,,,63.0,33.0,0.0
202403,March 2024,202403,,MOH - Uganda,North Central,Luwero District,Wobulenzi Town Council,Katikamu Kisuule (The Good Samaritan) Health Centre II,a4QdFgngSuD,Katikamu Kisuule (The Good Samaritan) Health Centre II,,,601.0,18.0,19.0,4.0,17.0,17.0,7.0,7.0,23.0,8.0,11.0,7.0,10.0,11.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,168.0,,,17.0,19.0,12.0
202403,March 2024,202403,,MOH - Uganda,South Central,Sembabule District,Mateete Subcounty,Katimba Health Centre III,sTlap0cwcNo,Katimba Health Centre III,,,125.0,1.0,14.0,20.0,50.0,61.0,56.0,28.0,48.0,48.0,44.0,49.0,48.0,44.0,49.0,,,,,,,,,,,,,,,,,,,,,,72.0,,,50.0,2331.0,8.0
202403,March 2024,202403,,MOH - Uganda,South Central,Rakai District,Lwanda Subcounty,Kayayumbe Health Centre II,VC8mMNDQFJ8,Kayayumbe Health Centre II,,,396.0,4.0,48.0,7.0,23.0,43.0,12.0,,17.0,17.0,14.0,19.0,17.0,14.0,16.0,3.0,,,,,,,,,,,,,,,,9.0,,,,,38.0,,,23.0,17.0,
202403,March 2024,202403,,MOH - Uganda,Tooro,Kasese District,Kinyamaseke Town Council,Kinyamaseke Health Centre III,YGIoDeKaKA5,Kinyamaseke Health Centre III,,,328.0,28.0,200.0,50.0,50.0,185.0,79.0,,50.0,55.0,62.0,58.0,56.0,38.0,50.0,20.0,,,,,,34.0,40.0,,,135.0,,73.0,3.0,,,,,,,3.0,199.0,,,50.0,47.0,9.0
202403,March 2024,202403,,MOH - Uganda,North Central,Kassanda District,Bukuya Subcounty,Kitokolo Health Centre II,LoLoHmDsEna,Kitokolo Health Centre II,,,279.0,6.0,,10.0,46.0,48.0,19.0,,70.0,37.0,35.0,35.0,35.0,33.0,187.0,488.0,,,,2.0,,3.0,13.0,,,,,,,,,,,,,2.0,219.0,,,46.0,413.0,
202403,March 2024,202403,,MOH - Uganda,South Central,Wakiso District,Masulita Town Council,Kiziba Catholic/Kiziba St. Ulrika Health Centre III,BzFOI8BjIMz,Kiziba Catholic/Kiziba St. Ulrika Health Centre III,,,295.0,17.0,64.0,22.0,23.0,34.0,21.0,17.0,14.0,13.0,15.0,14.0,14.0,,17.0,6.0,,,,,,,,,,,,,,,,,,,,,130.0,,,23.0,42.0,2.0
202403,March 2024,202403,,MOH - Uganda,South Central,Mpigi District,Mpigi Town Council,Kkonge St. Luke Health Centre III,yC5rgTEjfVO,Kkonge St. Luke Health Centre III,,,83.0,2.0,,5.0,23.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,16.0,283.0,
202403,March 2024,202403,,MOH - Uganda,Tooro,Kamwenge District,Kahunge Town Council,Kyabenda Health Centre III,qMBXDpWSarC,Kyabenda Health Centre III,,,273.0,1.0,133.0,56.0,155.0,197.0,23.0,23.0,27.0,49.0,36.0,27.0,49.0,36.0,51.0,0.0,,15.0,,,,89.0,68.0,,,34.0,,14.0,4.0,,,,,,,,207.0,,,141.0,78.0,11.0
202403,March 2024,202403,,MOH - Uganda,Tooro,Kyenjojo District,Bugaaki Subcounty,Kyakatara Health Centre III,wmzTMo2sIKx,Kyakatara Health Centre III,,,240.0,1.0,97.0,35.0,102.0,103.0,41.0,41.0,11.0,6.0,13.0,5.0,6.0,13.0,6.0,,,,,,,,,,,,,,,,,7.0,,,,,315.0,,,102.0,16.0,2.0
202403,March 2024,202403,,MOH - Uganda,South Central,Lwengo District,Kisekka Subcounty,Kyamaganda Health Centre III,K1Qvy9fVY22,Kyamaganda Health Centre III,,,168.0,,35.0,13.0,66.0,35.0,9.0,12.0,11.0,14.0,21.0,5.0,11.0,22.0,5.0,,,,,,,,,,,,,,,,,,,,,,341.0,,,66.0,7.0,5.0
202403,March 2024,202403,,MOH - Uganda,North Central,Kassanda District,Nalutuntu Subcounty,Kyanamugera Health Centre II,oUhXrWJEwRI,Kyanamugera Health Centre II,,,223.0,10.0,,4.0,129.0,13.0,35.0,35.0,37.0,,,,,,,,,12.0,,,,23.0,47.0,,,7.0,,12.0,14.0,,30.0,88.0,,6.0,,32.0,30.0,,,129.0,352.0,425.0
202403,March 2024,202403,,MOH - Uganda,Busoga,Mayuge District,Bukatube Subcounty,Kyando Health Centre II,FPENxnEHmc7,Kyando Health Centre II,,,181.0,11.0,,7.0,7.0,61.0,15.0,35.0,39.0,16.0,25.0,28.0,16.0,26.0,14.0,4.0,,,,,,4.0,37.0,,,1.0,,,,,,,,,,89.0,24.0,,,7.0,56.0,
202403,March 2024,202403,,MOH - Uganda,South Central,Kyotera District,Kalisizo Subcounty,Kyango Health Centre III,KHwThSaTX0L,Kyango Health Centre III,,,667.0,22.0,115.0,15.0,18.0,45.0,8.0,,17.0,8.0,10.0,9.0,8.0,10.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,41.0,,,18.0,31.0,
202403,March 2024,202403,,MOH - Uganda,North Central,Mityana District,Central Division,Lulagala Health Centre III,f5lLaEQlPzM,Lulagala Health Centre III,,,285.0,2.0,27.0,13.0,27.0,59.0,3.0,2.0,11.0,11.0,13.0,6.0,11.0,13.0,8.0,1.0,,,,2.0,,125.0,21.0,,,7.0,,1.0,,,,,,1.0,,3.0,180.0,,,27.0,67.0,0.0
202403,March 2024,202403,,MOH - Uganda,Teso,Kalaki District,Otuboi Subcounty,Lwala Hospital,UdkpzjDtHXu,Lwala Hospital,,,467.0,92.0,297.0,54.0,119.0,155.0,44.0,42.0,65.0,31.0,36.0,34.0,31.0,36.0,46.0,,,,,,,,,,,,,,,,,,,,,,614.0,,,119.0,52.0,
202403,March 2024,202403,,MOH - Uganda,South Central,Rakai District,Lwamaggwa Subcounty,Lwamaggwa Ngo Health Centre II,ml9Ztrc35ZD,Lwamaggwa Ngo Health Centre II,,,575.0,88.0,71.0,18.0,29.0,89.0,16.0,8.0,16.0,12.0,8.0,9.0,12.0,8.0,6.0,1.0,,,,,,,,,,,,,,,,17.0,,,,,88.0,,,29.0,6.0,
202403,March 2024,202403,,MOH - Uganda,South Central,Sembabule District,Lwebitakuli Subcounty,Lwebitakuli Ngo Health Centre III,GGccoyznKwM,Lwebitakuli Ngo Health Centre III,,,717.0,19.0,99.0,7.0,4.0,53.0,54.0,,61.0,61.0,86.0,55.0,61.0,86.0,54.0,,,,,,,,,,,,,,,,,,,,,,186.0,,,4.0,102.0,160.0
202403,March 2024,202403,,MOH - Uganda,Bugisu,Namisindwa District,Magale Town Council,Magale (UCMB) Health Centre IV,adoijg0nE4u,Magale (UCMB) Health Centre IV,,,538.0,10.0,235.0,96.0,310.0,166.0,100.0,,80.0,80.0,64.0,76.0,80.0,64.0,71.0,22.0,,,,,,,,,,,,,,,,,,,,,595.0,,,321.0,0.0,0.0
202403,March 2024,202403,,MOH - Uganda,South Central,Lwengo District,Ndagwe Subcounty,Makondo Health Centre III,c4QCM3YpqqE,Makondo Health Centre III,,,444.0,,,8.0,44.0,85.0,32.0,1.0,47.0,37.0,35.0,45.0,37.0,35.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,44.0,125.0,81.0
202403,March 2024,202403,,MOH - Uganda,North Central,Buikwe District,Kiyindi Town Council,Makonge Health Centre III,BIiLhy7eYLl,Makonge Health Centre III,,,675.0,257.0,81.0,29.0,69.0,221.0,55.0,25.0,29.0,50.0,65.0,55.0,44.0,44.0,52.0,17.0,,3.0,,,,38.0,69.0,,,26.0,,18.0,1.0,,,,,,,14.0,257.0,,,69.0,33.0,16.0
202403,March 2024,202403,,MOH - Uganda,South Central,Lwengo District,Lwengo Subcounty,Mbirizi St. Francis Health Centre III,n3uHerzsnE1,Mbirizi St. Francis Health Centre III,,,829.0,9.0,162.0,25.0,74.0,226.0,68.0,68.0,87.0,87.0,86.0,84.0,87.0,86.0,60.0,21.0,,,,,,,,,,,,,,,,,,,,,191.0,,,74.0,192.0,
202403,March 2024,202403,,MOH - Uganda,South Central,Rakai District,Lwanda Subcounty,Mbuye Health Centre II,Zf1t4djAYWx,Mbuye Health Centre II,,,525.0,5.0,105.0,18.0,28.0,32.0,3.0,3.0,11.0,10.0,10.0,10.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,68.0,,,28.0,,
202403,March 2024,202403,,MOH - Uganda,South Central,Mpigi District,Buwama Town Council,Mitala-Maria Health Centre III,lF4U1Yzu0Ka,Mitala-Maria Health Centre III,,,293.0,4.0,112.0,16.0,20.0,69.0,27.0,26.0,56.0,37.0,34.0,24.0,37.0,34.0,6.0,,,,,,,,,,,,,,,,,14.0,,,,,112.0,,,20.0,53.0,
202403,March 2024,202403,,MOH - Uganda,Tooro,Bunyangabu District,Kyamukube Town Council,Mitandi Health Centre III,puvssItt4Qv,Mitandi Health Centre III,,,153.0,0.0,103.0,45.0,136.0,113.0,48.0,48.0,23.0,29.0,28.0,23.0,29.0,28.0,46.0,15.0,,1.0,1.0,1.0,,12.0,111.0,,,92.0,,62.0,10.0,,,,,3.0,,0.0,106.0,0.0,0.0,136.0,393.0,245.0
202403,March 2024,202403,,MOH - Uganda,Busoga,Jinja District,Buwenge Subcounty,Muguluka Flep Health Centre II,Tjj8mXWAJKN,Muguluka Flep Health Centre II,,,200.0,,,6.0,14.0,26.0,6.0,,13.0,22.0,11.0,9.0,22.0,11.0,9.0,,,,,3.0,,4.0,19.0,,,,,,,,,,,,4.0,,7.0,,,14.0,7.0,5.0
202403,March 2024,202403,,MOH - Uganda,North Central,Mukono District,Central Division,Mukono COU Hospital,MNzaqWsKyxO,Mukono COU Hospital,,,1436.0,4062.0,252.0,89.0,190.0,456.0,107.0,102.0,78.0,150.0,126.0,187.0,100.0,72.0,110.0,0.0,0.0,7.0,0.0,0.0,,29.0,5.0,,,6.0,,13.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,378.0,0.0,0.0,190.0,0.0,0.0
