periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-OA01. New attendance,105-OA02. Re-attendance,108-CI02. No. of admissions,105-MA04a. Deliveries in unit - Total,105-PN01a. Post Natal Attendances - Mother,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),105-CL01. BCG,105-CL02. Protection At Birth for TT(PAB),105-CL07. IPV,105-CL11. PCV 1,105-CL12. PCV 2,105-CL13. PCV 3,105-CL14. Rotavirus 1 Vaccine,105-CL15. Rotavirus 2 Vaccine,105-CL16. Measles (MR1),105-CL17. Measles 2 (MR2),105-FP01. Oral. Lo-Femenal,105-FP02. Oral. Microgynon,105-FP03. Oral. Ovrette or another POP,105-FP04. Oral. Levonogesteral,105-FP05. Oral. Others,105-FP06. Injectable DMPA(IM)3 months,105-FP07. Injectable DMPA(SC) 3 months,105-FP08. Injection 2 months,105-FP09. Injection 1 month,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",105-FP11. 4 year implant (e.g. Sino plant),105-FP12. 5 year implant (e.g. Jadella),105-FP13. IUD-Copper-T,105-FP14. IUD-Hormonal,105-FP15. FAM-SDM method,105-FP16. FAM-LAM,105-FP17. FAM-Two Days Method,105-FP18. Emergency Contraceptive Pills users,105-FP19. Female Condoms,105-FP20. Male Condoms,105-HT06. Individuals Received HIV test results,105-MF01. Female sterilization (tubal ligation),105-MF02. Male sterilization (vasectomy),105-PN01b. Post Natal Attendances,105-CH01. Vit A supplement (1st Dose),105-CH02. Vit A supplement (2nd Dose)
202103,March 2021,202103,,MOH - Uganda,Teso,Bukedea District,Kachumbala Subcounty,St Martha Maternity Home,CJfa9yR5Db5,St Martha Maternity Home,,,288.0,227.0,,7.0,75.0,75.0,52.0,52.0,104.0,107.0,96.0,104.0,107.0,96.0,107.0,,,1.0,,,,19.0,24.0,,,6.0,,,,,,,,,,,47.0,,,75.0,366.0,
202103,March 2021,202103,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Town Council,St. Adolf Health Centre II,Xdt1jdUOQm2,St. Adolf Health Centre II,,,232.0,23.0,,46.0,150.0,76.0,22.0,,45.0,48.0,47.0,45.0,48.0,47.0,32.0,,,,,,,,,,,,,,,,,,,,,,81.0,,,150.0,57.0,25.0
202103,March 2021,202103,,MOH - Uganda,South Central,Lwengo District,Ndagwe Subcounty,St. Aloysius Namabaale,DYuQQTl4VFn,St. Aloysius Namabaale,,,362.0,10.0,,10.0,10.0,47.0,17.0,,21.0,23.0,26.0,19.0,23.0,26.0,18.0,,,,,,,,,,,,,,,,,,,,,,63.0,,,7.0,44.0,
202103,March 2021,202103,,MOH - Uganda,South Central,Kyotera District,Kasaali Town Council,St. Andrews Bkira Maria Health Centre IV,HXw8RJKyuDz,St. Andrews Bkira Maria Health Centre IV,,,345.0,86.0,112.0,36.0,38.0,67.0,22.0,,18.0,11.0,13.0,18.0,10.0,13.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,42.0,,,38.0,23.0,6.0
202103,March 2021,202103,,MOH - Uganda,Bukedi,Tororo District,Eastern Division,St. Anthony's Hospital,iOwO7cTQKfH,St. Anthony's Hospital,,,522.0,39.0,178.0,42.0,,160.0,47.0,,24.0,24.0,28.0,43.0,24.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,71.0,,,,126.0,25.0
202103,March 2021,202103,,MOH - Uganda,Bugisu,Mbale City,Industrial Division,St. Austin Mbale Health Centre II,MtE5RAbwwNx,St. Austin Mbale Health Centre II,,,146.0,,,,21.0,90.0,29.0,29.0,27.0,20.0,33.0,27.0,20.0,33.0,24.0,,,,,,,,,,,,,,,,,,,,,,71.0,,,21.0,149.0,67.0
202103,March 2021,202103,,MOH - Uganda,North Central,Kyankwanzi District,Kyankwanzi Subcounty,St. Balikudembe Health Centre III,H461gSsRGrd,St. Balikudembe Health Centre III,,,138.0,6.0,48.0,12.0,12.0,43.0,36.0,,28.0,34.0,30.0,28.0,34.0,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,76.0,,,12.0,1591.0,575.0
202103,March 2021,202103,,MOH - Uganda,South Central,Rakai District,Kifamba Subcounty,St. Bernard Mannya Health Centre III,a7obyfFdJ8u,St. Bernard Mannya Health Centre III,,,1352.0,264.0,155.0,42.0,97.0,182.0,38.0,,14.0,31.0,46.0,27.0,33.0,52.0,40.0,,,,,,,,,,,,,,,,,42.0,,,,,171.0,,,97.0,83.0,
202103,March 2021,202103,,MOH - Uganda,Teso,Amuria District,Ogolai Subcounty,St. Claire Orungo Health Centre III,jcEuyATQbMK,St. Claire Orungo Health Centre III,,,857.0,1.0,329.0,33.0,83.0,182.0,13.0,13.0,35.0,35.0,26.0,35.0,35.0,29.0,26.0,,,,,,,,,,,,,,,,,,,,,,274.0,,,83.0,179.0,
202103,March 2021,202103,,MOH - Uganda,North Central,Buikwe District,Njeru Central Division,St. Francis Health Care Services Health Centre,tDnc44nKr26,St. Francis Health Care Services Health Centre,,,441.0,2.0,93.0,33.0,146.0,221.0,47.0,47.0,75.0,62.0,50.0,75.0,62.0,50.0,71.0,,,,,,,,,,,,,,,,,,,,,,287.0,,,146.0,,247.0
202103,March 2021,202103,,MOH - Uganda,North Central,Nakasongola District,Migeera Town Council,St. Francis Health Centre III,ryU8AKAQAnR,St. Francis Health Centre III,,,166.0,4.0,29.0,11.0,150.0,53.0,18.0,18.0,26.0,27.0,26.0,27.0,26.0,25.0,26.0,,,,,,,,,,,,,,,,,,,,,,127.0,,,150.0,64.0,
202103,March 2021,202103,,MOH - Uganda,South Central,Mpigi District,Kituntu Subcounty,St. Francis Of Asisi Kitakyusa Health Centre III,BHcwvgx7GbR,St. Francis Of Asisi Kitakyusa Health Centre III,,,277.0,5.0,33.0,4.0,56.0,15.0,47.0,25.0,48.0,56.0,33.0,48.0,56.0,33.0,53.0,,,,,,,,,,,,,,,,,4.0,,,,,32.0,,,54.0,45.0,92.0
202103,March 2021,202103,,MOH - Uganda,North Central,Nakasongola District,Kakooge Town Council,St. Franciscan Health Centre,rP3cpyzkW4m,St. Franciscan Health Centre,,,452.0,28.0,56.0,18.0,20.0,59.0,26.0,20.0,25.0,20.0,25.0,28.0,21.0,23.0,26.0,,,,,,,,,,,,,,,,,,,,,,105.0,,,20.0,41.0,
202103,March 2021,202103,,MOH - Uganda,North Central,Kassanda District,Kassanda Town Council,St. Gabriel Mirembe Maria Health Centre III,vh8cOiWZOv9,St. Gabriel Mirembe Maria Health Centre III,,,410.0,16.0,95.0,25.0,38.0,155.0,40.0,77.0,39.0,37.0,50.0,39.0,36.0,50.0,45.0,,,,,,,,,,,,,,,,,,,,,,197.0,,,38.0,42.0,4.0
202103,March 2021,202103,,MOH - Uganda,North Central,Mubende District,Madudu Subcounty,St. Joseph Madudu Health Centre III,alZgEM25r1K,St. Joseph Madudu Health Centre III,,,91.0,,32.0,16.0,87.0,49.0,39.0,39.0,52.0,56.0,63.0,52.0,56.0,63.0,84.0,,,,,,,,,,,,,,,,,,,,,,130.0,,,87.0,53.0,45.0
202103,March 2021,202103,,MOH - Uganda,South Central,Kalungu District,Kyamulibwa Town Council,St. Joseph Of the Good Shepherd Health Centre,aTbmzoEvT5z,St. Joseph Of the Good Shepherd Health Centre,,,820.0,48.0,193.0,82.0,110.0,88.0,53.0,,16.0,34.0,29.0,16.0,35.0,28.0,22.0,,,,,,,,,,,,,,,,,,,,,,103.0,,,110.0,108.0,126.0
202103,March 2021,202103,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Jude Naama Health Centre III,AlO9MzUULQ7,St. Jude Naama Health Centre III,,,139.0,8.0,,17.0,45.0,42.0,20.0,,22.0,23.0,24.0,22.0,23.0,24.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,45.0,125.0,51.0
202103,March 2021,202103,,MOH - Uganda,South Central,Wakiso District,Kira Division,St. Kizito Health Health Centre III,hciTS8BI8Lx,St. Kizito Health Health Centre III,,,212.0,8.0,100.0,7.0,16.0,31.0,16.0,,15.0,8.0,10.0,24.0,12.0,18.0,12.0,,,,,,,,,,,,,,,,,,,,,,75.0,,,16.0,,
202103,March 2021,202103,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,St. Kizito Natyole Health Centre III,M7RLcStmJql,St. Kizito Natyole Health Centre III,,,746.0,328.0,133.0,36.0,163.0,193.0,68.0,68.0,65.0,73.0,65.0,62.0,43.0,45.0,83.0,,,,,,,,,,,,,,,,,,,,,,197.0,,,163.0,87.0,49.0
202103,March 2021,202103,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Luke Kiyinda Mityana Diocese Health Centre III,ocmJzmqmXWX,St. Luke Kiyinda Mityana Diocese Health Centre III,,,202.0,10.0,54.0,24.0,33.0,68.0,22.0,,30.0,23.0,20.0,30.0,23.0,20.0,26.0,,,,,,,,,,,,,,,,,,,,,,225.0,,,33.0,14.0,
202103,March 2021,202103,,MOH - Uganda,North Central,Luwero District,Bombo Town Council,St. Luke Namaliga Health Centre IV,a01gDo4KauR,St. Luke Namaliga Health Centre IV,,,626.0,47.0,67.0,15.0,47.0,147.0,23.0,18.0,27.0,17.0,28.0,30.0,17.0,28.0,25.0,,,,,,,,,,,,,,,,,,,,,,327.0,,,47.0,99.0,
202103,March 2021,202103,,MOH - Uganda,South Central,Wakiso District,Ndejje Division,St. Magdalene Health Centre II,FzK1K0WRsFW,St. Magdalene Health Centre II,,,1490.0,225.0,,1.0,11.0,93.0,31.0,28.0,42.0,54.0,48.0,42.0,54.0,48.0,45.0,,,,,,,,,,,,,,,,,,,,,,223.0,,,11.0,54.0,
202103,March 2021,202103,,MOH - Uganda,Tooro,Kyenjojo District,Mabira Town Council,St. Martins-Mabra Health Centre III,HEvqMCVc5qD,St. Martins-Mabra Health Centre III,,,140.0,3.0,75.0,32.0,165.0,283.0,57.0,,72.0,60.0,77.0,72.0,61.0,79.0,85.0,,,,,,,,,,,,,,,,,26.0,1.0,,,,11.0,,,165.0,62.0,74.0
202103,March 2021,202103,,MOH - Uganda,North Central,Luwero District,Butuntumula Subcounty,St. Mary's Kasaala Health Centre IV,DAcqiebFOcd,St. Mary's Kasaala Health Centre IV,,,278.0,16.0,35.0,6.0,123.0,47.0,21.0,,24.0,25.0,30.0,24.0,26.0,42.0,19.0,,,,,,,,,,,,,,,,,,,,,,145.0,,,62.0,91.0,77.0
202103,March 2021,202103,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mary's Maternity & Nursing Home,VCIAE5Bta3H,St. Mary's Maternity & Nursing Home,,,36.0,0.0,,11.0,31.0,50.0,8.0,0.0,14.0,15.0,25.0,15.0,15.0,25.0,8.0,,,,,,,,,,,4.0,,1.0,,,,,,,,,114.0,,,31.0,17.0,
202103,March 2021,202103,,MOH - Uganda,North Central,Kassanda District,Kiganda Town Council,St. Matia Mulumba Health Centre III,Ae8byorr2lF,St. Matia Mulumba Health Centre III,,,162.0,16.0,43.0,30.0,42.0,140.0,48.0,,57.0,61.0,60.0,56.0,66.0,66.0,42.0,,,,,,,,,,,,,,,,,,,,,,88.0,,,42.0,114.0,39.0
202103,March 2021,202103,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mechtilda Kitaasa Health Centre III,agQsp6hFdZa,St. Mechtilda Kitaasa Health Centre III,,,419.0,0.0,98.0,17.0,64.0,96.0,23.0,0.0,21.0,24.0,13.0,21.0,24.0,13.0,26.0,,,,,,,,,,,,,,,,,,,,,,96.0,,,64.0,54.0,
202103,March 2021,202103,,MOH - Uganda,South Central,Kalungu District,Lwabenge Subcounty,St. Monica Birongo Health Centre III,lQ9FxeRMd8s,St. Monica Birongo Health Centre III,,,263.0,52.0,128.0,44.0,126.0,54.0,34.0,22.0,31.0,39.0,36.0,31.0,39.0,36.0,28.0,,,,,,,,,,,,,,,,,,,,,,125.0,,,126.0,29.0,72.0
202103,March 2021,202103,,MOH - Uganda,South Central,Mpigi District,Kiringente Subcounty,St. Monica Katende Health Centre III,aLQq5QTDV2s,St. Monica Katende Health Centre III,,,639.0,59.0,96.0,19.0,124.0,150.0,47.0,38.0,48.0,37.0,52.0,48.0,37.0,52.0,41.0,,,,,,,,,,,,,,,,,,,,,,223.0,,,66.0,89.0,77.0
202103,March 2021,202103,,MOH - Uganda,North Central,Mityana District,Bulera Subcounty,St. Noah Buyambi Health Centre III,GAp2zlJ35sn,St. Noah Buyambi Health Centre III,,,96.0,3.0,45.0,8.0,36.0,18.0,15.0,15.0,18.0,19.0,14.0,18.0,19.0,14.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,20.0,,,36.0,28.0,22.0
202103,March 2021,202103,,MOH - Uganda,North Central,Kyankwanzi District,Masodde-Karagi Town Council,St. Noah Vvumba Health Centre II,SPuSIQfsoKF,St. Noah Vvumba Health Centre II,,,121.0,1.0,,10.0,45.0,72.0,20.0,24.0,44.0,28.0,25.0,44.0,28.0,25.0,40.0,,,,,,,,,,,,,,,,1.0,45.0,,,,,13.0,,,45.0,150.0,92.0
202103,March 2021,202103,,MOH - Uganda,North Central,Mityana District,Busunju Town Council,St. Padre Pio Mirembe Health Centre III,l3oOKBFWJkz,St. Padre Pio Mirembe Health Centre III,,,195.0,21.0,37.0,14.0,23.0,51.0,25.0,,20.0,23.0,19.0,20.0,23.0,19.0,22.0,,,,,,,,,,,,,,,,,,,,,,116.0,,,23.0,40.0,
202103,March 2021,202103,,MOH - Uganda,South Central,Lwengo District,Kyazanga Subcounty,"St. Peter,Busibo",DQT0OSOZ3sf,"St. Peter,Busibo",,,803.0,11.0,,11.0,35.0,119.0,16.0,,17.0,26.0,22.0,17.0,26.0,22.0,28.0,,,,,,,,,,,,,,,,,,,,,,173.0,,,35.0,28.0,1.0
202103,March 2021,202103,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,St. Theresa Kabogwe Health Centre II,Khcb8YYpw8O,St. Theresa Kabogwe Health Centre II,,,55.0,3.0,,2.0,2.0,23.0,12.0,10.0,12.0,21.0,45.0,12.0,12.0,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,39.0,,,2.0,52.0,45.0
202103,March 2021,202103,,MOH - Uganda,North Central,Mukono District,Nama Subcounty,Takajjunge Health Centre III,RfweVyD8d7w,Takajjunge Health Centre III,,,185.0,43.0,37.0,19.0,69.0,111.0,56.0,56.0,54.0,38.0,50.0,54.0,38.0,50.0,50.0,19.0,,,,,,,,,,,,,,,,,,,,,132.0,,,69.0,612.0,375.0
202103,March 2021,202103,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Subcounty,Villa Maria (Kaihura) Health Centre II,aYcV6yUPUF5,Villa Maria (Kaihura) Health Centre II,,,131.0,,52.0,31.0,74.0,75.0,25.0,,25.0,29.0,42.0,25.0,29.0,42.0,24.0,,,,,,,,,,,,,,,,,31.0,,,,,40.0,,,115.0,38.0,26.0
202103,March 2021,202103,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Virika Hospital,uiLzeURGsDn,Virika Hospital,,,1464.0,452.0,273.0,72.0,96.0,300.0,83.0,,51.0,37.0,38.0,51.0,37.0,38.0,50.0,,,,,,,,,,,,,,,,15.0,71.0,16.0,,,,141.0,,,96.0,167.0,48.0
202103,March 2021,202103,,MOH - Uganda,South Central,Wakiso District,Gombe Division,Wanda Matugga Health Centre IV,MtdbKasioFr,Wanda Matugga Health Centre IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202103,March 2021,202103,,MOH - Uganda,Tooro,Kyegegwa District,Kabweza-Kyegegwa Subcounty,Wekomiire St. Thereza Health Centre III,Fz5Ar828O0m,Wekomiire St. Thereza Health Centre III,,,210.0,3.0,155.0,63.0,256.0,127.0,31.0,,61.0,62.0,68.0,61.0,57.0,61.0,91.0,,,,,,,,,,,,,,,,,63.0,,,,,61.0,,,256.0,150.0,130.0
202103,March 2021,202103,,MOH - Uganda,Tooro,Bunyangabu District,Kibiito Town Council,Yerya Health Centre III,z3ldDiQ4JHT,Yerya Health Centre III,,,571.0,,,81.0,258.0,286.0,43.0,,41.0,51.0,50.0,42.0,51.0,51.0,48.0,,,,,,,,,,,,,,,,,,,,,,178.0,,,258.0,57.0,10.0
202104,April 2021,202104,,MOH - Uganda,North Central,Nakaseke District,Nakaseke Town Council,Access Life Care Health Centre II,BQl9b7pSAhx,Access Life Care Health Centre II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202104,April 2021,202104,,MOH - Uganda,Kampala,Kampala District,Central Division,Adventist Medical Centre,aWtkpwtp9JE,Adventist Medical Centre,,,122.0,56.0,11.0,1.0,13.0,21.0,4.0,,12.0,6.0,6.0,12.0,8.0,5.0,16.0,,2.0,2.0,,,,7.0,46.0,,,88.0,,23.0,5.0,,,,,,,24.0,63.0,,,13.0,23.0,72.0
202104,April 2021,202104,,MOH - Uganda,North Central,Mityana District,Kakindu Subcounty,Arch Bishop Kiwanuka Mayirye Health Centre III,MGoloBUb8vi,Arch Bishop Kiwanuka Mayirye Health Centre III,,,235.0,31.0,47.0,21.0,36.0,57.0,12.0,,14.0,9.0,14.0,14.0,9.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,35.0,92.0,21.0
202104,April 2021,202104,,MOH - Uganda,South Central,Wakiso District,Wakiso Subcounty,Bbira Ngo Health Centre II,alzSFDpdbba,Bbira Ngo Health Centre II,,,207.0,138.0,,22.0,22.0,201.0,188.0,166.0,162.0,162.0,141.0,175.0,162.0,141.0,144.0,,,6.0,,,,18.0,16.0,,,8.0,,14.0,1.0,,,,,,,1.0,,,,22.0,,
202104,April 2021,202104,,MOH - Uganda,North Central,Luwero District,Luweero Town Council,Bishop Ascili Hospital,adofLhuj4HH,Bishop Ascili Hospital,,,1066.0,721.0,235.0,59.0,104.0,137.0,39.0,,31.0,30.0,12.0,31.0,30.0,12.0,34.0,,,,,,,,,,,,,,,,,,,,,,449.0,,,81.0,211.0,966.0
202104,April 2021,202104,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Budhatemwa Health Centre II,M7IdNzIwa32,Budhatemwa Health Centre II,,,291.0,61.0,,37.0,147.0,122.0,52.0,52.0,56.0,46.0,62.0,56.0,46.0,62.0,24.0,,,,19.0,16.0,,103.0,65.0,,,65.0,,23.0,1.0,,,,,,,33.0,,,,147.0,753.0,353.0
202104,April 2021,202104,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,Bugema University Health Centre III,hrEjabfmkqU,Bugema University Health Centre III,,,605.0,4.0,,2.0,24.0,21.0,,,,,,,,,,,,,,1.0,1.0,3.0,18.0,,,1.0,,10.0,,1.0,,,,,,3.0,,,,24.0,,
202104,April 2021,202104,,MOH - Uganda,Busoga,Kamuli District,Butansi Subcounty,Bugeywa Health Centre II,b9niqLqoyqP,Bugeywa Health Centre II,,,506.0,34.0,45.0,45.0,232.0,228.0,51.0,,78.0,89.0,85.0,68.0,89.0,85.0,44.0,,,,6.0,3.0,,14.0,55.0,,,21.0,,11.0,,,,,,,,14.0,,,,233.0,134.0,153.0
202104,April 2021,202104,,MOH - Uganda,Busoga,Kamuli District,Bugulumbya Subcounty,Bugulumbya Flep Health Centre II,ptjWwKVSEsQ,Bugulumbya Flep Health Centre II,,,58.0,2.0,,,,,5.0,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
202104,April 2021,202104,,MOH - Uganda,South Central,Gomba District,Kyegonza Subcounty,Bukalagi Health Centre III,tw7g2aShrXi,Bukalagi Health Centre III,,,174.0,13.0,81.0,27.0,27.0,94.0,32.0,32.0,38.0,40.0,42.0,38.0,41.0,46.0,49.0,,,,,,,,,,,,,,,,,,,,,,140.0,,,27.0,,202.0
202104,April 2021,202104,,MOH - Uganda,North Central,Mityana District,Kikandwa Subcounty,Bukalamuli Health Centre III,aX6RTPDgyh1,Bukalamuli Health Centre III,,,197.0,12.0,,6.0,18.0,17.0,10.0,,9.0,19.0,18.0,13.0,16.0,14.0,20.0,2.0,,,,,,,,,,,,,,,,,,,,,15.0,,,18.0,13.0,
202104,April 2021,202104,,MOH - Uganda,Teso,Bukedea District,Bukedea Town Council,Bukedea Mission Health Centre II,aNchHEjSnch,Bukedea Mission Health Centre II,,,149.0,86.0,,18.0,36.0,85.0,32.0,32.0,50.0,55.0,51.0,50.0,55.0,51.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,36.0,80.0,87.0
202104,April 2021,202104,,MOH - Uganda,North Central,Mukono District,Goma Division,Bukerere Health Centre II,l5HaUjsJOQX,Bukerere Health Centre II,,,620.0,401.0,28.0,7.0,136.0,36.0,44.0,258.0,55.0,65.0,56.0,55.0,64.0,56.0,63.0,29.0,,,,,,,,,,,,,,,,2.0,5.0,,,,40.0,,,136.0,57.0,50.0
202104,April 2021,202104,,MOH - Uganda,North Central,Kyankwanzi District,Butemba Town Council,Bukwiri COU Health Centre II,dxqfSox63Rh,Bukwiri COU Health Centre II,,,279.0,1.0,,9.0,9.0,45.0,,34.0,41.0,34.0,37.0,41.0,34.0,37.0,28.0,,,,,,,22.0,4.0,,,1.0,,,1.0,,,9.0,,,,,,,,9.0,106.0,63.0
202104,April 2021,202104,,MOH - Uganda,Busoga,Kamuli District,Nawanyago Subcounty,Bupadhengo Flep Health Centre II,Lgs45wMr4Ua,Bupadhengo Flep Health Centre II,,,274.0,47.0,,12.0,13.0,18.0,15.0,15.0,22.0,33.0,26.0,22.0,14.0,11.0,27.0,,,,,1.0,,9.0,11.0,,,1.0,,,,,,,,,,4.0,,,,12.0,167.0,134.0
202104,April 2021,202104,,MOH - Uganda,Busoga,Namayingo District,Banda Subcounty,Busiro Church of God Health Centre III,s3KGtzqaMyJ,Busiro Church of God Health Centre III,,,257.0,1.0,30.0,10.0,30.0,80.0,36.0,15.0,40.0,36.0,36.0,39.0,36.0,39.0,41.0,,,3.0,,1.0,,30.0,8.0,,,15.0,,8.0,,,,,,6.0,3.0,15.0,213.0,,,30.0,63.0,42.0
202104,April 2021,202104,,MOH - Uganda,South Central,Masaka City,Nyendo-Mukungwe Division,Butende Health Centre III,S79Lcu8O003,Butende Health Centre III,,,271.0,91.0,108.0,24.0,44.0,51.0,37.0,37.0,34.0,28.0,27.0,31.0,28.0,28.0,33.0,0.0,,,,,,,,,,,,,,,,,,,,,80.0,,,43.0,267.0,146.0
202104,April 2021,202104,,MOH - Uganda,Busoga,Mayuge District,Buwaaya Subcounty,Buwaya Health Centre II,lCEffRvoU53,Buwaya Health Centre II,,,221.0,3.0,,13.0,13.0,86.0,24.0,24.0,27.0,28.0,32.0,27.0,28.0,31.0,32.0,,,,,,,12.0,19.0,,,,,,,,,,,2.0,,,,,,19.0,80.0,32.0
202104,April 2021,202104,,MOH - Uganda,South Central,Rakai District,Ddwaniro Subcounty,Buyamba Disp & Mu Health Centre III,ICMb8Mqt8ze,Buyamba Disp & Mu Health Centre III,,,1405.0,10.0,,32.0,65.0,104.0,41.0,31.0,23.0,20.0,27.0,24.0,19.0,30.0,22.0,,,,,,,,,,,,,,,,12.0,45.0,9.0,,,,105.0,,,65.0,103.0,28.0
202104,April 2021,202104,,MOH - Uganda,Busoga,Buyende District,Buyanja Subcounty,Buyanja SDA Health Centre II,YYtjEbgJadL,Buyanja SDA Health Centre II,,,347.0,145.0,,25.0,28.0,224.0,48.0,0.0,45.0,49.0,53.0,42.0,48.0,54.0,37.0,6.0,,,,,,41.0,36.0,0.0,,9.0,,23.0,,,,,,,20.0,32.0,,,,57.0,535.0,644.0
202104,April 2021,202104,,MOH - Uganda,South Central,Wakiso District,Kasanje Subcounty,Buyege Health Centre III,k2a3PCnnVdI,Buyege Health Centre III,,,604.0,9.0,177.0,29.0,32.0,135.0,55.0,44.0,46.0,67.0,48.0,44.0,58.0,47.0,53.0,,,,,,,,,,,,,,,,,,,,,,147.0,,,38.0,171.0,156.0
202104,April 2021,202104,,MOH - Uganda,South Central,Bukomansimbi District,Kibinge Subcounty,Buyoga Health Centre III,RlulmyGd2XY,Buyoga Health Centre III,,,511.0,0.0,107.0,32.0,65.0,73.0,15.0,15.0,19.0,18.0,18.0,7.0,21.0,13.0,12.0,,,,,,,,,,,,,,,,,,,,,,60.0,,,65.0,2.0,1.0
202104,April 2021,202104,,MOH - Uganda,Busoga,Jinja District,Busedde Subcounty,Bwidhabwangu Health Centre II,EUZupmOWTtg,Bwidhabwangu Health Centre II,,,587.0,26.0,,5.0,19.0,30.0,10.0,,9.0,9.0,11.0,11.0,9.0,11.0,6.0,,6.0,12.0,,,,7.0,7.0,,,,,,,,,,,,,2.0,8.0,,,19.0,7.0,
202104,April 2021,202104,,MOH - Uganda,North Central,Mityana District,Butayunja Subcounty,Cardinal Nsubuga Memorial Health Centre III,aNwwYe1P90o,Cardinal Nsubuga Memorial Health Centre III,,,129.0,3.0,31.0,13.0,16.0,40.0,5.0,,7.0,9.0,7.0,7.0,6.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,30.0,135.0,
202104,April 2021,202104,,MOH - Uganda,Bukedi,Busia District,Dabani Subcounty,Dabani Hospital,AhDvE2o9F3L,Dabani Hospital,,,632.0,50.0,323.0,77.0,81.0,365.0,95.0,87.0,71.0,65.0,84.0,71.0,65.0,84.0,60.0,,,,,,,,,,,,,,,,,,,,,,613.0,1.0,,79.0,389.0,293.0
202104,April 2021,202104,,MOH - Uganda,South Central,Mpigi District,Kammengo Subcounty,Ggoli - St Yakobo Health Centre III,SzVYBCcGiM7,Ggoli - St Yakobo Health Centre III,,,362.0,22.0,116.0,17.0,67.0,72.0,34.0,31.0,37.0,45.0,32.0,34.0,45.0,29.0,31.0,,,,,,,,,,,,,,,,,,,,,,117.0,,,54.0,,82.0
202104,April 2021,202104,,MOH - Uganda,North Central,Luwero District,Kikyusa Town Council,Holy Cross - Kikyusa Health Centre IV,fzBgyH6ixVC,Holy Cross - Kikyusa Health Centre IV,,,545.0,53.0,69.0,15.0,73.0,97.0,31.0,31.0,35.0,41.0,35.0,35.0,42.0,35.0,35.0,0.0,,,,,,,,,,,,,,,,,,,,,215.0,,,57.0,164.0,62.0
202104,April 2021,202104,,MOH - Uganda,North Central,Mityana District,Kalangaalo Subcounty,Holy Family Naluggi Health Centre II,HNMrtobhini,Holy Family Naluggi Health Centre II,,,56.0,10.0,13.0,4.0,5.0,33.0,12.0,12.0,14.0,28.0,24.0,14.0,28.0,24.0,12.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,8.0,804.0,
202104,April 2021,202104,,MOH - Uganda,Teso,Bukedea District,Kamutur Subcounty,Holy Innocent Health Centre III,TnIUAczx1Hq,Holy Innocent Health Centre III,,,104.0,,,6.0,41.0,25.0,17.0,17.0,16.0,19.0,16.0,16.0,19.0,16.0,23.0,,,4.0,,,,25.0,19.0,,,,,,,,,,,,,2.0,70.0,,,41.0,118.0,22.0
202104,April 2021,202104,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Kabarole COU Hospital,gLhqifDs7hU,Kabarole COU Hospital,,,1044.0,47.0,184.0,49.0,83.0,142.0,26.0,,29.0,29.0,24.0,29.0,29.0,19.0,,,,,,,,,16.0,,,2.0,,,,,1.0,,,,,,,2.0,,83.0,24.0,79.0
