periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-OA01. New attendance,105-OA02. Re-attendance,108-CI02. No. of admissions,105-MA04a. Deliveries in unit - Total,105-PN01a. Post Natal Attendances - Mother,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),105-CL01. BCG,105-CL02. Protection At Birth for TT(PAB),105-CL07. IPV,105-CL11. PCV 1,105-CL12. PCV 2,105-CL13. PCV 3,105-CL14. Rotavirus 1 Vaccine,105-CL15. Rotavirus 2 Vaccine,105-CL16. Measles (MR1),105-CL17. Measles 2 (MR2),105-FP01. Oral. Lo-Femenal,105-FP02. Oral. Microgynon,105-FP03. Oral. Ovrette or another POP,105-FP04. Oral. Levonogesteral,105-FP05. Oral. Others,105-FP06. Injectable DMPA(IM)3 months,105-FP07. Injectable DMPA(SC) 3 months,105-FP08. Injection 2 months,105-FP09. Injection 1 month,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",105-FP11. 4 year implant (e.g. Sino plant),105-FP12. 5 year implant (e.g. Jadella),105-FP13. IUD-Copper-T,105-FP14. IUD-Hormonal,105-FP15. FAM-SDM method,105-FP16. FAM-LAM,105-FP17. FAM-Two Days Method,105-FP18. Emergency Contraceptive Pills users,105-FP19. Female Condoms,105-FP20. Male Condoms,105-HT06. Individuals Received HIV test results,105-MF01. Female sterilization (tubal ligation),105-MF02. Male sterilization (vasectomy),105-PN01b. Post Natal Attendances,105-CH01. Vit A supplement (1st Dose),105-CH02. Vit A supplement (2nd Dose)
202003,March 2020,202003,,MOH - Uganda,South Central,Mpigi District,Kituntu Subcounty,St. Francis Of Asisi Kitakyusa Health Centre III,BHcwvgx7GbR,St. Francis Of Asisi Kitakyusa Health Centre III,,,467.0,13.0,49.0,3.0,13.0,8.0,9.0,9.0,15.0,5.0,11.0,15.0,5.0,12.0,6.0,,,,,,,,,,,,,,,,,3.0,,,,,24.0,,,13.0,8.0,5.0
202003,March 2020,202003,,MOH - Uganda,North Central,Nakasongola District,Kakooge Town Council,St. Franciscan Health Centre,rP3cpyzkW4m,St. Franciscan Health Centre,,,747.0,27.0,114.0,40.0,33.0,43.0,27.0,21.0,27.0,23.0,22.0,27.0,26.0,22.0,27.0,,,,,,,,,,,,,,,,,,,,,,117.0,,,41.0,15.0,10.0
202003,March 2020,202003,,MOH - Uganda,North Central,Kassanda District,Kassanda Town Council,St. Gabriel Mirembe Maria Health Centre III,vh8cOiWZOv9,St. Gabriel Mirembe Maria Health Centre III,,,675.0,8.0,178.0,27.0,32.0,132.0,34.0,,32.0,45.0,48.0,32.0,45.0,48.0,50.0,,,,,,,,,,,,,,,,,,,,,,304.0,,,32.0,40.0,
202003,March 2020,202003,,MOH - Uganda,North Central,Mubende District,Madudu Subcounty,St. Joseph Madudu Health Centre III,alZgEM25r1K,St. Joseph Madudu Health Centre III,,,144.0,5.0,51.0,5.0,25.0,60.0,45.0,,92.0,69.0,108.0,92.0,69.0,108.0,89.0,,,,,,,,,,,,,,,,,,,,,,226.0,,,25.0,33.0,35.0
202003,March 2020,202003,,MOH - Uganda,South Central,Kalungu District,Kyamulibwa Town Council,St. Joseph Of the Good Shepherd Health Centre,aTbmzoEvT5z,St. Joseph Of the Good Shepherd Health Centre,,,1063.0,39.0,277.0,56.0,63.0,72.0,16.0,,24.0,20.0,23.0,31.0,18.0,23.0,8.0,,,,,,,,,,,,,,,,,,,,,,67.0,,,65.0,20.0,20.0
202003,March 2020,202003,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Jude Naama Health Centre III,AlO9MzUULQ7,St. Jude Naama Health Centre III,,,219.0,19.0,35.0,8.0,8.0,15.0,14.0,,29.0,29.0,33.0,29.0,29.0,33.0,40.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,27.0,102.0,29.0
202003,March 2020,202003,,MOH - Uganda,South Central,Wakiso District,Kira Division,St. Kizito Health Health Centre III,hciTS8BI8Lx,St. Kizito Health Health Centre III,,,209.0,7.0,,7.0,10.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,10.0,,
202003,March 2020,202003,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,St. Kizito Natyole Health Centre III,M7RLcStmJql,St. Kizito Natyole Health Centre III,,,1055.0,661.0,138.0,33.0,144.0,178.0,93.0,13.0,42.0,72.0,53.0,60.0,41.0,35.0,57.0,,,,,,,,,,,,,,,,,,,,,,245.0,,,166.0,72.0,
202003,March 2020,202003,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Luke Kiyinda Mityana Diocese Health Centre III,ocmJzmqmXWX,St. Luke Kiyinda Mityana Diocese Health Centre III,,,257.0,10.0,28.0,1.0,48.0,59.0,65.0,,59.0,47.0,59.0,60.0,9.0,26.0,41.0,,,,,,,,,,,,,,,,,,,,,,99.0,,,28.0,41.0,2.0
202003,March 2020,202003,,MOH - Uganda,North Central,Luwero District,Bombo Town Council,St. Luke Namaliga Health Centre IV,a01gDo4KauR,St. Luke Namaliga Health Centre IV,,,439.0,15.0,103.0,28.0,50.0,127.0,,,17.0,34.0,36.0,19.0,23.0,30.0,23.0,,,,,,,,,,,,,,,,,,,,,,404.0,,,49.0,57.0,
202003,March 2020,202003,,MOH - Uganda,South Central,Wakiso District,Ndejje Division,St. Magdalene Health Centre II,FzK1K0WRsFW,St. Magdalene Health Centre II,,,1713.0,409.0,8.0,,,47.0,25.0,,61.0,40.0,72.0,61.0,38.0,72.0,58.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,,49.0,
202003,March 2020,202003,,MOH - Uganda,Tooro,Kyenjojo District,Mabira Town Council,St. Martins-Mabra Health Centre III,HEvqMCVc5qD,St. Martins-Mabra Health Centre III,,,177.0,7.0,96.0,46.0,193.0,454.0,102.0,,85.0,110.0,107.0,85.0,112.0,78.0,74.0,,,,,,,,,,,,,,,,,,,,,,199.0,,,193.0,78.0,6.0
202003,March 2020,202003,,MOH - Uganda,North Central,Luwero District,Butuntumula Subcounty,St. Mary's Kasaala Health Centre IV,DAcqiebFOcd,St. Mary's Kasaala Health Centre IV,,,429.0,43.0,56.0,28.0,67.0,54.0,6.0,11.0,39.0,37.0,36.0,39.0,21.0,38.0,35.0,,,,,,,,,,,,,,,,,,,,,,160.0,,,84.0,15.0,13.0
202003,March 2020,202003,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mary's Maternity & Nursing Home,VCIAE5Bta3H,St. Mary's Maternity & Nursing Home,,,24.0,0.0,,17.0,0.0,66.0,4.0,,19.0,11.0,20.0,20.0,11.0,20.0,7.0,,,,,,,2.0,,,,3.0,,,1.0,,,,,,,,107.0,,,0.0,14.0,0.0
202003,March 2020,202003,,MOH - Uganda,North Central,Kassanda District,Kiganda Town Council,St. Matia Mulumba Health Centre III,Ae8byorr2lF,St. Matia Mulumba Health Centre III,,,211.0,18.0,43.0,19.0,39.0,136.0,47.0,2.0,65.0,55.0,73.0,67.0,55.0,70.0,40.0,,,,,,,,,,,,,,,,,,,,,,228.0,,,39.0,214.0,
202003,March 2020,202003,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mechtilda Kitaasa Health Centre III,agQsp6hFdZa,St. Mechtilda Kitaasa Health Centre III,,,557.0,0.0,152.0,20.0,45.0,106.0,20.0,0.0,18.0,26.0,21.0,22.0,22.0,18.0,25.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,260.0,,,31.0,74.0,0.0
202003,March 2020,202003,,MOH - Uganda,South Central,Kalungu District,Lwabenge Subcounty,St. Monica Birongo Health Centre III,lQ9FxeRMd8s,St. Monica Birongo Health Centre III,,,354.0,66.0,179.0,27.0,56.0,87.0,18.0,11.0,35.0,31.0,41.0,38.0,31.0,39.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,52.0,,,55.0,54.0,
202003,March 2020,202003,,MOH - Uganda,South Central,Mpigi District,Kiringente Subcounty,St. Monica Katende Health Centre III,aLQq5QTDV2s,St. Monica Katende Health Centre III,,,863.0,50.0,117.0,30.0,175.0,153.0,19.0,35.0,51.0,41.0,32.0,48.0,44.0,37.0,40.0,,,,,,,,,,,,,,,,,,,,,,212.0,,,94.0,112.0,0.0
202003,March 2020,202003,,MOH - Uganda,North Central,Mityana District,Bulera Subcounty,St. Noah Buyambi Health Centre III,GAp2zlJ35sn,St. Noah Buyambi Health Centre III,,,295.0,,27.0,20.0,82.0,64.0,42.0,42.0,20.0,20.0,32.0,20.0,20.0,36.0,70.0,,,,,,,,,,,,,,,,,,,,,,49.0,,,82.0,52.0,20.0
202003,March 2020,202003,,MOH - Uganda,North Central,Kyankwanzi District,Masodde-Karagi Town Council,St. Noah Vvumba Health Centre II,SPuSIQfsoKF,St. Noah Vvumba Health Centre II,,,211.0,7.0,14.0,9.0,21.0,46.0,17.0,17.0,16.0,31.0,26.0,16.0,30.0,26.0,15.0,,,,,,,,,,,,,,,,,,,,,,46.0,,,21.0,41.0,25.0
202003,March 2020,202003,,MOH - Uganda,North Central,Mityana District,Busunju Town Council,St. Padre Pio Mirembe Health Centre III,l3oOKBFWJkz,St. Padre Pio Mirembe Health Centre III,,,169.0,,37.0,10.0,15.0,42.0,17.0,,16.0,18.0,18.0,16.0,18.0,18.0,12.0,,,,,,,,,,,,,,,,,,,,,,187.0,,,16.0,33.0,
202003,March 2020,202003,,MOH - Uganda,South Central,Lwengo District,Kyazanga Subcounty,"St. Peter,Busibo",DQT0OSOZ3sf,"St. Peter,Busibo",,,939.0,7.0,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202003,March 2020,202003,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,St. Theresa Kabogwe Health Centre II,Khcb8YYpw8O,St. Theresa Kabogwe Health Centre II,,,66.0,2.0,,17.0,,22.0,4.0,,3.0,3.0,10.0,3.0,3.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,
202003,March 2020,202003,,MOH - Uganda,North Central,Mukono District,Nama Subcounty,Takajjunge Health Centre III,RfweVyD8d7w,Takajjunge Health Centre III,,,267.0,49.0,46.0,31.0,71.0,122.0,28.0,28.0,31.0,25.0,27.0,31.0,25.0,27.0,19.0,,,,,,,,,,,,,,,,,,,,,,140.0,,,71.0,45.0,34.0
202003,March 2020,202003,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Subcounty,Villa Maria (Kaihura) Health Centre II,aYcV6yUPUF5,Villa Maria (Kaihura) Health Centre II,,,461.0,,57.0,43.0,81.0,63.0,52.0,,18.0,15.0,20.0,18.0,15.0,20.0,12.0,,,,,,,,,,,,,,,,,,,,,,38.0,,,138.0,32.0,
202003,March 2020,202003,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Virika Hospital,uiLzeURGsDn,Virika Hospital,,,1669.0,461.0,360.0,87.0,54.0,248.0,57.0,,83.0,101.0,101.0,83.0,101.0,101.0,65.0,,,,,,,,,,,,,,,,8.0,368.0,3.0,,,,565.0,,,27.0,171.0,70.0
202003,March 2020,202003,,MOH - Uganda,South Central,Wakiso District,Gombe Division,Wanda Matugga Health Centre IV,MtdbKasioFr,Wanda Matugga Health Centre IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202003,March 2020,202003,,MOH - Uganda,Tooro,Kyegegwa District,Kabweza-Kyegegwa Subcounty,Wekomiire St. Thereza Health Centre III,Fz5Ar828O0m,Wekomiire St. Thereza Health Centre III,,,371.0,2.0,144.0,37.0,108.0,150.0,33.0,,63.0,34.0,59.0,61.0,43.0,39.0,50.0,,,,,,,,,,,,,,,,,37.0,,,,,151.0,,,106.0,62.0,12.0
202003,March 2020,202003,,MOH - Uganda,Tooro,Bunyangabu District,Kibiito Town Council,Yerya Health Centre III,z3ldDiQ4JHT,Yerya Health Centre III,,,261.0,3.0,171.0,64.0,88.0,195.0,89.0,,79.0,67.0,55.0,79.0,49.0,55.0,63.0,,,,,,,,,,,,,,,,,,,,,,147.0,,,95.0,107.0,
202004,April 2020,202004,,MOH - Uganda,North Central,Nakaseke District,Nakaseke Town Council,Access Life Care Health Centre II,BQl9b7pSAhx,Access Life Care Health Centre II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202004,April 2020,202004,,MOH - Uganda,Kampala,Kampala District,Central Division,Adventist Medical Centre,aWtkpwtp9JE,Adventist Medical Centre,,,165.0,135.0,12.0,1.0,19.0,7.0,7.0,,13.0,16.0,12.0,11.0,16.0,12.0,14.0,1.0,,,,1.0,2.0,9.0,7.0,,,10.0,,,1.0,,,,,1.0,,4.0,37.0,,,21.0,,
202004,April 2020,202004,,MOH - Uganda,North Central,Mityana District,Kakindu Subcounty,Arch Bishop Kiwanuka Mayirye Health Centre III,MGoloBUb8vi,Arch Bishop Kiwanuka Mayirye Health Centre III,,,195.0,56.0,45.0,16.0,23.0,34.0,21.0,,13.0,15.0,7.0,13.0,15.0,7.0,16.0,,,,,,,,,,,,,,,,,,,,,,26.0,,,22.0,57.0,45.0
202004,April 2020,202004,,MOH - Uganda,South Central,Wakiso District,Wakiso Subcounty,Bbira Ngo Health Centre II,alzSFDpdbba,Bbira Ngo Health Centre II,,,122.0,32.0,,24.0,24.0,153.0,108.0,,34.0,38.0,27.0,30.0,38.0,44.0,30.0,,,,,,,12.0,7.0,,,,,,,1.0,,,,,,7.0,,,,24.0,,64.0
202004,April 2020,202004,,MOH - Uganda,North Central,Luwero District,Luweero Town Council,Bishop Ascili Hospital,adofLhuj4HH,Bishop Ascili Hospital,,,585.0,634.0,206.0,55.0,112.0,115.0,51.0,,30.0,34.0,29.0,24.0,28.0,25.0,20.0,,,,,,,,,,,,,,,,,,,,,,138.0,,,112.0,31.0,1.0
202004,April 2020,202004,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Budhatemwa Health Centre II,M7IdNzIwa32,Budhatemwa Health Centre II,,,104.0,17.0,,23.0,93.0,93.0,23.0,,27.0,28.0,29.0,27.0,28.0,29.0,31.0,1.0,,,5.0,1.0,,16.0,2.0,,14.0,,,,,,,,,,,9.0,,,,80.0,56.0,56.0
202004,April 2020,202004,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,Bugema University Health Centre III,hrEjabfmkqU,Bugema University Health Centre III,,,240.0,,,3.0,3.0,24.0,11.0,11.0,23.0,28.0,18.0,20.0,8.0,10.0,24.0,,,,,,,16.0,,,,3.0,,,,,,,,1.0,,11.0,63.0,,,3.0,32.0,
202004,April 2020,202004,,MOH - Uganda,Busoga,Kamuli District,Butansi Subcounty,Bugeywa Health Centre II,b9niqLqoyqP,Bugeywa Health Centre II,,,311.0,36.0,75.0,19.0,60.0,123.0,46.0,0.0,40.0,58.0,81.0,40.0,58.0,81.0,41.0,4.0,,,4.0,,,10.0,27.0,,,8.0,,,,,,,,,,11.0,,,,60.0,,68.0
202004,April 2020,202004,,MOH - Uganda,Busoga,Kamuli District,Bugulumbya Subcounty,Bugulumbya Flep Health Centre II,ptjWwKVSEsQ,Bugulumbya Flep Health Centre II,,,193.0,22.0,,10.0,44.0,61.0,46.0,61.0,41.0,48.0,48.0,40.0,48.0,48.0,27.0,,,,,,,75.0,47.0,,,3.0,,,,,,,,,,15.0,33.0,,,54.0,,
202004,April 2020,202004,,MOH - Uganda,South Central,Gomba District,Kyegonza Subcounty,Bukalagi Health Centre III,tw7g2aShrXi,Bukalagi Health Centre III,,,189.0,2.0,88.0,15.0,37.0,84.0,33.0,31.0,42.0,34.0,48.0,42.0,31.0,36.0,23.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,36.0,44.0,
202004,April 2020,202004,,MOH - Uganda,North Central,Mityana District,Kikandwa Subcounty,Bukalamuli Health Centre III,aX6RTPDgyh1,Bukalamuli Health Centre III,,,110.0,10.0,,3.0,3.0,15.0,9.0,,12.0,11.0,16.0,13.0,16.0,15.0,8.0,,,,,,,,,,,,,,,,,,,,,,23.0,,,6.0,11.0,
202004,April 2020,202004,,MOH - Uganda,Teso,Bukedea District,Bukedea Town Council,Bukedea Mission Health Centre II,aNchHEjSnch,Bukedea Mission Health Centre II,,,323.0,,,24.0,109.0,193.0,31.0,31.0,24.0,41.0,33.0,24.0,41.0,33.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,
202004,April 2020,202004,,MOH - Uganda,North Central,Mukono District,Goma Division,Bukerere Health Centre II,l5HaUjsJOQX,Bukerere Health Centre II,,,742.0,348.0,,17.0,74.0,64.0,48.0,240.0,41.0,50.0,72.0,41.0,50.0,72.0,39.0,10.0,,,,,,,,,,,,,,,5.0,15.0,,,,,46.0,,,75.0,54.0,27.0
202004,April 2020,202004,,MOH - Uganda,North Central,Kyankwanzi District,Butemba Town Council,Bukwiri COU Health Centre II,dxqfSox63Rh,Bukwiri COU Health Centre II,,,213.0,0.0,,9.0,9.0,55.0,,,,,,,,,,,,,,,,20.0,9.0,,,3.0,,1.0,,,,,,0.0,,2.0,,,,9.0,,
202004,April 2020,202004,,MOH - Uganda,Busoga,Kamuli District,Nawanyago Subcounty,Bupadhengo Flep Health Centre II,Lgs45wMr4Ua,Bupadhengo Flep Health Centre II,,,367.0,22.0,,22.0,,33.0,11.0,0.0,16.0,15.0,11.0,12.0,7.0,5.0,20.0,0.0,,,,,,22.0,21.0,,,13.0,,6.0,,,,,,7.0,,128.0,,,,,142.0,101.0
202004,April 2020,202004,,MOH - Uganda,Busoga,Namayingo District,Banda Subcounty,Busiro Church of God Health Centre III,s3KGtzqaMyJ,Busiro Church of God Health Centre III,,,140.0,14.0,,5.0,9.0,47.0,8.0,,21.0,13.0,11.0,21.0,14.0,10.0,9.0,,22.0,5.0,2.0,5.0,,15.0,12.0,9.0,17.0,8.0,,4.0,,,,,,1.0,,,61.0,,,21.0,6.0,8.0
202004,April 2020,202004,,MOH - Uganda,South Central,Masaka City,Nyendo-Mukungwe Division,Butende Health Centre III,S79Lcu8O003,Butende Health Centre III,,,244.0,164.0,117.0,23.0,65.0,62.0,37.0,37.0,24.0,23.0,33.0,24.0,23.0,33.0,25.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,58.0,,,84.0,22.0,2.0
202004,April 2020,202004,,MOH - Uganda,Busoga,Mayuge District,Buwaaya Subcounty,Buwaya Health Centre II,lCEffRvoU53,Buwaya Health Centre II,,,242.0,9.0,,18.0,18.0,102.0,37.0,36.0,46.0,49.0,41.0,46.0,49.0,41.0,40.0,,,,,,2.0,21.0,26.0,,,2.0,,,,,,,,2.0,14.0,80.0,,,,18.0,47.0,30.0
202004,April 2020,202004,,MOH - Uganda,South Central,Rakai District,Ddwaniro Subcounty,Buyamba Disp & Mu Health Centre III,ICMb8Mqt8ze,Buyamba Disp & Mu Health Centre III,,,465.0,,,15.0,55.0,69.0,18.0,18.0,22.0,17.0,18.0,22.0,17.0,16.0,11.0,,,,,,,,,,,,,,,,,,,,,,69.0,,,55.0,18.0,
202004,April 2020,202004,,MOH - Uganda,Busoga,Buyende District,Buyanja Subcounty,Buyanja SDA Health Centre II,YYtjEbgJadL,Buyanja SDA Health Centre II,,,145.0,88.0,,22.0,47.0,224.0,34.0,34.0,33.0,41.0,43.0,35.0,41.0,43.0,31.0,,,,,,,15.0,36.0,,,5.0,0.0,2.0,,,,,,,,80.0,,,,62.0,39.0,35.0
202004,April 2020,202004,,MOH - Uganda,South Central,Wakiso District,Kasanje Subcounty,Buyege Health Centre III,k2a3PCnnVdI,Buyege Health Centre III,,,518.0,2.0,170.0,30.0,42.0,86.0,35.0,,31.0,50.0,52.0,29.0,50.0,49.0,22.0,,,,,,,,,,,,,,,,,,,,,,102.0,,,42.0,35.0,22.0
202004,April 2020,202004,,MOH - Uganda,South Central,Bukomansimbi District,Kibinge Subcounty,Buyoga Health Centre III,RlulmyGd2XY,Buyoga Health Centre III,,,453.0,0.0,77.0,26.0,37.0,71.0,11.0,11.0,1.0,27.0,17.0,6.0,10.0,14.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,62.0,0.0,0.0,37.0,4.0,
202004,April 2020,202004,,MOH - Uganda,Busoga,Jinja District,Busedde Subcounty,Bwidhabwangu Health Centre II,EUZupmOWTtg,Bwidhabwangu Health Centre II,,,612.0,20.0,,,72.0,54.0,21.0,,42.0,38.0,35.0,48.0,58.0,35.0,1.0,,,5.0,,,,6.0,14.0,,,,,,,,,,,4.0,,5.0,,,,72.0,32.0,5.0
202004,April 2020,202004,,MOH - Uganda,North Central,Mityana District,Butayunja Subcounty,Cardinal Nsubuga Memorial Health Centre III,aNwwYe1P90o,Cardinal Nsubuga Memorial Health Centre III,,,75.0,1.0,36.0,14.0,16.0,38.0,12.0,12.0,5.0,11.0,10.0,5.0,11.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,9.0,,,39.0,13.0,9.0
202004,April 2020,202004,,MOH - Uganda,Bukedi,Busia District,Dabani Subcounty,Dabani Hospital,AhDvE2o9F3L,Dabani Hospital,,,276.0,39.0,257.0,66.0,125.0,234.0,90.0,68.0,58.0,63.0,43.0,58.0,58.0,42.0,47.0,,,,,,,,,,,,,,,,,,,,,,87.0,1.0,,100.0,59.0,50.0
202004,April 2020,202004,,MOH - Uganda,South Central,Mpigi District,Kammengo Subcounty,Ggoli - St Yakobo Health Centre III,SzVYBCcGiM7,Ggoli - St Yakobo Health Centre III,,,251.0,11.0,,18.0,68.0,61.0,26.0,25.0,30.0,22.0,36.0,29.0,23.0,36.0,12.0,,,,,,,,,,,,,,,,,,,,,,102.0,,,67.0,,45.0
202004,April 2020,202004,,MOH - Uganda,North Central,Luwero District,Kikyusa Town Council,Holy Cross - Kikyusa Health Centre IV,fzBgyH6ixVC,Holy Cross - Kikyusa Health Centre IV,,,327.0,163.0,58.0,13.0,59.0,98.0,43.0,36.0,43.0,45.0,55.0,47.0,48.0,52.0,38.0,,,,,,,,,,,,,,,,,,,,,,132.0,,,66.0,100.0,55.0
202004,April 2020,202004,,MOH - Uganda,North Central,Mityana District,Kalangaalo Subcounty,Holy Family Naluggi Health Centre II,HNMrtobhini,Holy Family Naluggi Health Centre II,,,148.0,9.0,32.0,6.0,6.0,30.0,16.0,16.0,24.0,22.0,28.0,24.0,22.0,28.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,32.0,52.0
202004,April 2020,202004,,MOH - Uganda,Teso,Bukedea District,Kamutur Subcounty,Holy Innocent Health Centre III,TnIUAczx1Hq,Holy Innocent Health Centre III,,,159.0,,,18.0,48.0,51.0,19.0,19.0,21.0,24.0,17.0,21.0,24.0,17.0,23.0,,,4.0,,,,1.0,24.0,,,1.0,,,,,,,,,,,95.0,,,46.0,15.0,25.0
202004,April 2020,202004,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Kabarole COU Hospital,gLhqifDs7hU,Kabarole COU Hospital,,,610.0,64.0,148.0,40.0,76.0,138.0,35.0,,35.0,32.0,35.0,41.0,37.0,9.0,,,,,2.0,,,6.0,1.0,,6.0,4.0,,2.0,,,,,,,,,118.0,1.0,,76.0,23.0,22.0
202004,April 2020,202004,,MOH - Uganda,Bukedi,Butaleja District,Mazimasa Subcounty,Kabasa Memorial Hospital,Xm71SWWTqfb,Kabasa Memorial Hospital,,,62.0,,36.0,42.0,87.0,124.0,46.0,46.0,28.0,34.0,25.0,28.0,34.0,25.0,15.0,,,,,,,4.0,,,,1.0,,,,,,,,,,,16.0,,,81.0,21.0,4.0
202004,April 2020,202004,,MOH - Uganda,Tooro,Kamwenge District,Kabuga Town Council,Kabuga Health Centre III,JiXMZzyWhUb,Kabuga Health Centre III,,,146.0,,71.0,22.0,52.0,217.0,38.0,7.0,53.0,55.0,47.0,45.0,55.0,47.0,38.0,,,1.0,,,,6.0,11.0,,,9.0,,,,,,,,2.0,,1.0,163.0,,,,96.0,23.0
202004,April 2020,202004,,MOH - Uganda,Tooro,Kyenjojo District,Bugaaki Subcounty,Kagorogoro Dispensary Health Centre II,yWHTUO9adBP,Kagorogoro Dispensary Health Centre II,,,129.0,1.0,10.0,5.0,19.0,15.0,9.0,,18.0,13.0,13.0,18.0,13.0,13.0,21.0,,,,,,,,9.0,,,1.0,,,,,,,,,,,16.0,,,19.0,22.0,20.0
202004,April 2020,202004,,MOH - Uganda,North Central,Mityana District,Maanyi Subcounty,Kambaala Health Centre III,a3KGKqpABTy,Kambaala Health Centre III,,,243.0,110.0,18.0,7.0,19.0,62.0,14.0,,10.0,12.0,17.0,11.0,12.0,19.0,12.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,19.0,21.0,
202004,April 2020,202004,,MOH - Uganda,North Central,Kayunga District,Kangulumira Town Council,Kangulumira Mission Health Centre II,VOCTQo2VfWF,Kangulumira Mission Health Centre II,,,122.0,3.0,,1.0,14.0,17.0,35.0,33.0,34.0,13.0,19.0,23.0,20.0,25.0,20.0,,,,,,,,,,,,,,,,,1.0,,,,,17.0,,,14.0,100.0,45.0
202004,April 2020,202004,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,Kapeeka Health Centre III,jloriHnudvr,Kapeeka Health Centre III,,,416.0,416.0,44.0,30.0,30.0,214.0,24.0,,5.0,26.0,19.0,9.0,25.0,18.0,16.0,,,3.0,,,,23.0,5.0,,,,,1.0,,3.0,,,,,,,127.0,,,29.0,18.0,
202004,April 2020,202004,,MOH - Uganda,North Central,Mukono District,Kasawo Subcounty,Kasawo Mission Health Centre III,lVDEXK2iWmp,Kasawo Mission Health Centre III,,,231.0,135.0,36.0,6.0,6.0,57.0,49.0,,42.0,44.0,46.0,41.0,44.0,47.0,32.0,,,,,,,,,,,,,,,,,,,,,,68.0,,,12.0,52.0,
202004,April 2020,202004,,MOH - Uganda,North Central,Luwero District,Wobulenzi Town Council,Katikamu Kisuule (The Good Samaritan) Health Centre II,a4QdFgngSuD,Katikamu Kisuule (The Good Samaritan) Health Centre II,,,133.0,5.0,13.0,9.0,36.0,29.0,13.0,13.0,7.0,7.0,13.0,7.0,7.0,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,35.0,25.0,
202004,April 2020,202004,,MOH - Uganda,South Central,Sembabule District,Mateete Subcounty,Katimba Health Centre III,sTlap0cwcNo,Katimba Health Centre III,,,1413.0,4.0,36.0,13.0,38.0,41.0,28.0,,24.0,21.0,20.0,20.0,21.0,24.0,18.0,,,,,,,,,,,,,,,,,,,,,,48.0,,,38.0,74.0,
202004,April 2020,202004,,MOH - Uganda,South Central,Rakai District,Lwanda Subcounty,Kayayumbe Health Centre II,VC8mMNDQFJ8,Kayayumbe Health Centre II,,,355.0,5.0,30.0,8.0,13.0,43.0,11.0,9.0,5.0,10.0,8.0,5.0,10.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,22.0,5.0
202004,April 2020,202004,,MOH - Uganda,Tooro,Kasese District,Kinyamaseke Town Council,Kinyamaseke Health Centre III,YGIoDeKaKA5,Kinyamaseke Health Centre III,,,336.0,,171.0,49.0,49.0,313.0,78.0,,76.0,94.0,106.0,97.0,97.0,55.0,82.0,,,3.0,,8.0,,,41.0,,,42.0,,3.0,,,,,,4.0,,,146.0,,,49.0,,
202004,April 2020,202004,,MOH - Uganda,North Central,Kassanda District,Bukuya Subcounty,Kitokolo Health Centre II,LoLoHmDsEna,Kitokolo Health Centre II,,,229.0,,,2.0,2.0,31.0,,,,,,,,,,,,,,,,11.0,5.0,,,1.0,,1.0,,,,,,,,,,,,4.0,21.0,8.0
